"","address","frequency","lon","lat","result"
"3136","St. Catharines, ON, Canada",1,-79.2468626,43.1593745,"50 Church St, St. Catharines, ON L2R 7C2, Canada"
"3137","St. Cloud, Fla. ",1,-81.2811801,28.2489016,"1025 10th St, St Cloud, FL 34769, USA"
"3138","St. Joseph County, Indiana",1,-86.3376761,41.6228085,"24423 IN-23, South Bend, IN 46614, USA"
"3139","St. Joseph, MO",1,-94.846681,39.7674578,"1001 Francis St, St Joseph, MO 64501, USA"
"3140","St. Louis",3,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3141","st. louis missouri usa",1,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3142","St. Louis, MO",5,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3143","ST. LOUIS, MO",1,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3144","St. Paul, Minnesota",1,-93.0899578,44.9537029,"594 Wacouta St, St Paul, MN 55101, USA"
"3145","St. Paul, MN",2,-93.0899578,44.9537029,"594 Wacouta St, St Paul, MN 55101, USA"
"3146","St. Petersburg Florida",1,-82.6402915,27.7676008,"341 5th St S, St. Petersburg, FL 33701, USA"
"3148","Staff/volunteers across the US",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3149","Stafford, VA",1,-77.4083086,38.4220687,"2111 Jefferson Davis Hwy, Stafford, VA 22554, USA"
"3150","Staffordshire",2,-2.0571868,52.8792745,"117 Milwich Rd, Stafford ST18 0DW, UK"
"3151","Stamford, CT",1,-73.5387341,41.0534302,"130 Atlantic St, Stamford, CT 06901, USA"
"3152","Stanton, Nebraska",1,-97.2239336,41.950284,"1995 Oak St, Stanton, NE 68779, USA"
"3153","Starkville, MS",2,-88.8183872,33.4503998,"610 Yellow Jacket Dr, Starkville, MS 39759, USA"
"3154","State College, PA",4,-77.8600012,40.7933949,"211 S Allen St, State College, PA 16801, USA"
"3155","Staten Island, NY",9,-74.1502007,40.5795317,"579 Richmond Hill Rd, Staten Island, NY 10306, USA"
"3156","statesboro 4eva",2,-81.7831674,32.4487876,"2 E Main St, Statesboro, GA 30458, USA"
"3157","Statesboro, GA",1,-81.7831674,32.4487876,"2 E Main St, Statesboro, GA 30458, USA"
"3158","Statesville, NC",1,-80.8872959,35.7826363,"20 E Front St, Statesville, NC 28677, USA"
"3159","Stayton, OR",1,-122.7945333,44.8006775,"795 N First Ave, Stayton, OR 97383, USA"
"3160","steel city",1,-79.9958864,40.4406248,"572-598 Grant St, Pittsburgh, PA 15219, USA"
"3161","STEM<U+0001F4CD><U+0001F499>",1,-83.0190626,40.1094405,"7227 N High St, Worthington, OH 43085, USA"
"3162","Stephen F. Austin ",1,-94.6462581,31.6219236,"508 E College St, Nacogdoches, TX 75965, USA"
"3163","Stephenville, TX",3,-98.2022633,32.2206958,"105 W Washington St, Stephenville, TX 76401, USA"
"3164","Sterling Heights, MI",1,-83.0302033,42.5803122,"Van Dyke @ 17 Mile Rd, Sterling Heights, MI, USA"
"3165","Stevens Point, WI",4,-89.574563,44.5235792,"1700 Main St, Stevens Point, WI 54481, USA"
"3166","Stewart, TN",1,-87.8414143,36.3206104,"121 Front St, Stewart, TN 37175, USA"
"3167","Stillwater, OK",1,-97.0583681,36.1156071,"101-151 E 6th Ave, Stillwater, OK 74074, USA"
"3168","Stillwater/Eakly, OK",1,-97.0583681,36.1156071,"101-151 E 6th Ave, Stillwater, OK 74074, USA"
"3169","STL",1,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3170","Stl.",1,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3171","Stlouis, MO",1,-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA"
"3172","Stockton, CA",2,-121.2907796,37.9577016,"510 N El Dorado St, Stockton, CA 95202, USA"
"3173","Stockton, CA ",1,-121.2907796,37.9577016,"510 N El Dorado St, Stockton, CA 95202, USA"
"3174","Stockton, California, USA",1,-121.2907796,37.9577016,"510 N El Dorado St, Stockton, CA 95202, USA"
"3175","Stone Mountain, GA",1,-84.170196,33.8081608,"5348 E Mountain St, Stone Mountain, GA 30083, USA"
"3176","Stoneham, MA",2,-71.0999719,42.4802469,"11 Oakland Ave, Stoneham, MA 02180, USA"
"3177","Storm Lake, IA",1,-95.2019399,42.6430359,"104 W Railroad St, Storm Lake, IA 50588, USA"
"3178","Storrs, CT",1,-72.2495231,41.8084314,"Family Studies Bldg, Storrs, CT 06269, USA"
"3180","Stratford Ct",1,-73.1331651,41.1845415,"23 Jane St, Stratford, CT 06615, USA"
"3181","Strawberry Plains, TN",1,-83.6860109,36.0631414,"3130 W Old A J Hwy, Strawberry Plains, TN 37871, USA"
"3182","Sturgeon Bay",1,-87.3770419,44.8341639,"242 Michigan St, Sturgeon Bay, WI 54235, USA"
"3183","Suburban St. Louis",1,-90.2270824,38.586823,"3739 S Jefferson Ave, St. Louis, MO 63118, USA"
"3184","Suburbia",1,-99.5192984,27.4445691,"Unnamed Road, Infonavit Fundadores, 88275 Nuevo Laredo, Tamps., Mexico"
"3185","Sudan",1,30.217636,12.862807,"Bara, Sudan"
"3186","Suffolk",3,-76.5835621,36.7282054,"111 W Washington St, Suffolk, VA 23434, USA"
"3187","Suffolk, VA",1,-76.5835621,36.7282054,"111 W Washington St, Suffolk, VA 23434, USA"
"3188","Sulphur, OK",1,-96.9683498,34.5078669,"8 W Muskogee Ave, Sulphur, OK 73086, USA"
"3189","Summerville, GA",1,-85.3477343,34.480642,"10090 Commerce St, Summerville, GA 30747, USA"
"3190","Summerville, SC",2,-80.1756481,33.0185039,"201 S Main St, Summerville, SC 29483, USA"
"3191","Sumner, Washington",1,-122.2403966,47.2031566,"921 Alder Ave, Sumner, WA 98390, USA"
"3193","Sunbury, PA",14,-76.7944104,40.862585,"200 Market St, Sunbury, PA 17801, USA"
"3194","Sunland, CA",1,-118.3082747,34.2596475,"8040 Foothill Blvd, Sunland-Tujunga, CA 91040, USA"
"3195","Sunny California",1,-118.3989127,33.8629604,"200 Pier Ave, Hermosa Beach, CA 90254, USA"
"3196","Sunny Isles Beach, FL",1,-80.1233802,25.9428707,"250 181st Dr, Sunny Isles Beach, FL 33160, USA"
"3197","Sunny Southern California",1,-118.4014355,33.8622025,"1201 Beach Dr, Hermosa Beach, CA 90254, USA"
"3198","Sunnydale, CA",2,-122.4192308,37.7107269,"100 Santos St, San Francisco, CA 94134, USA"
"3199","Sunnyside, WA",1,-120.0086538,46.3237423,"467 S 9th St, Sunnyside, WA 98944, USA"
"3200","Sunnyvale, CA",2,-122.0363496,37.36883,"390 W El Camino Real, Sunnyvale, CA 94087, USA"
"3201","Sunrise Beach, Missouri",1,-92.7843553,38.1758645,"6 Sunset Hills Ct, Sunrise Beach, MO 65079, USA"
"3202","Sunset, LA",1,-92.0684539,30.4113095,"209 Anna St, Sunset, LA 70584, USA"
"3203","Sunshine State",1,-81.5157535,27.6648274,"Avon Park, FL 33825, USA"
"3204","Suomi",7,25.7481511,61.92411,"Lehmustie 104, 41880 Jyväskylä, Finland"
"3205","Surprise, AZ",1,-112.3679279,33.6292337,"16000 N Civic Center Plaza, Surprise, AZ 85374, USA"
"3206","Surry, VA",1,-76.8352384,37.1379265,"11965 Rolfe Hwy, Surry, VA 23883, USA"
"3207","Sussex, Wisconsin",1,-88.2220372,43.1338972,"N64W23876 Main St, Sussex, WI 53089, USA"
"3208","Suwanee, GA",1,-84.0712997,34.0514898,"561 US-23, Suwanee, GA 30024, USA"
"3209","SW Michigan, USA",1,-85.6023643,44.3148443,"Boon Township, MI, USA"
"3210","SW Ontario",1,-85.323214,51.253775,"Ontario P0T, Canada"
"3211","SW Washington, USA",1,-77.0219019,38.8738632,"Spirit of Washington Heliport, Washington, DC 20024, USA"
"3212","Swainsboro, GA",1,-82.3337376,32.5973856,"101 S Main St, Swainsboro, GA 30401, USA"
"3213","sweden",2,18.643501,60.128161,"Folketshusvägen 76049, 760 49 Herräng, Sweden"
"3214","Sweden",21,18.643501,60.128161,"Folketshusvägen 76049, 760 49 Herräng, Sweden"
"3215","sweet home Alabama",1,-87.0500448,32.4073115,"107 Al Jo Curve, Selma, AL 36701, USA"
"3216","Sweet Home, OR",1,-122.7361958,44.3976247,"PO Box 442, Sweet Home, OR 97386, United States"
"3217","Sweetwater, TX",1,-100.4059384,32.4709519,"217 Avenger Field Road, Sweetwater, Texas, 79556, Sweetwater, TX 79556, United States"
"3218","SWIFT",1,-73.9923516,40.7272403,"34 E 4th St, New York, NY 10003, USA"
"3219","switzerland",2,8.227512,46.818188,"Zurich, 6072 Sachseln, Switzerland"
"3220","Switzerland",4,8.227512,46.818188,"Zurich, 6072 Sachseln, Switzerland"
"3221","syd, aus",1,151.2092955,-33.8688197,"134 King St, Sydney NSW 2000, Australia"
"3222","Sylacauga, AL",1,-86.2516406,33.1731716,"21-99 W 4th St, Sylacauga, AL 35150, USA"
"3223","Sylacauga, Alabama",3,-86.2516406,33.1731716,"21-99 W 4th St, Sylacauga, AL 35150, USA"
"3224","Syracuse",1,-76.1474244,43.0481221,"349-399 US-11, Syracuse, NY 13202, USA"
"3225","Syracuse, New York",1,-76.1474244,43.0481221,"349-399 US-11, Syracuse, NY 13202, USA"
"3226","Syracuse, NY",11,-76.1474244,43.0481221,"349-399 US-11, Syracuse, NY 13202, USA"
"3227","SYRACUSE, NY",1,-76.1474244,43.0481221,"349-399 US-11, Syracuse, NY 13202, USA"
"3228","Tacoma, WA",4,-122.4442906,47.2528768,"591 S 11th St, Tacoma, WA 98405, USA"
"3229","Tacoma, WA ",1,-122.4442906,47.2528768,"591 S 11th St, Tacoma, WA 98405, USA"
"3230","Tacoma, Washington",1,-122.4442906,47.2528768,"591 S 11th St, Tacoma, WA 98405, USA"
"3231","Tahlequah , Ok./ greenville Ms",1,-91.0388278,33.3793955,"1560 MS-1, Greenville, MS 38701, USA"
"3232","Tahlequah, OK",1,-94.969956,35.91537,"100 E Downing St, Tahlequah, OK 74464, USA"
"3233","Tahoe City, CA",1,-120.1451812,39.1677134,"140 N Lake Blvd, Tahoe City, CA 96145, USA"
"3234","Tallahassee , Fl",1,-84.2807329,30.4382559,"198-100, FL-20, Tallahassee, FL 32301, United States"
"3235","Tallahassee, FL",4,-84.2807329,30.4382559,"198-100, FL-20, Tallahassee, FL 32301, United States"
"3236","Tampa",3,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3237","Tampa Bay, FL",1,-82.5436722,27.763383,NA
"3238","Tampa fl",1,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3239","Tampa, FL",43,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3240","Tampa, Florida",1,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3241","Tampico, Tamaulipas",1,-97.861099,22.2331041,"Av Rosalio Bustamante 412, Americana, 89190 Tampico, Tamps., Mexico"
"3242","Tar Heel state",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"3243","Tarboro, NC",3,-77.5358049,35.8968236,"117 W St James St, Tarboro, NC 27886, USA"
"3244","Tarrr borrrrooo, United States",1,-79.0752895,35.9101438,"POB 593, Carrboro, NC 27510, United States"
"3245","Tarzana, Los Angeles",2,-118.5506158,34.1494848,"4317 Gayle Dr, Tarzana, CA 91356, USA"
"3246","Taylors, SC",1,-82.2962268,34.9203946,"102 E Main St, Taylors, SC 29687, USA"
"3247","Taylorville, IL",1,-89.294533,39.548935,"108 S Main St, Taylorville, IL 62568, USA"
"3248","Tega Cay, SC",1,-81.0278546,35.024312,"19031 Kailua Cir, Fort Mill, SC 29708, USA"
"3249","tejas",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3250","tejas ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3251","Temecula, CA",3,-117.1483648,33.4936391,"41990 Main St, Temecula, CA 92590, USA"
"3252","Tempe AZ",1,-111.9400054,33.4255104,"501 S Mill Ave, Tempe, AZ 85281, USA"
"3253","Tempe, AZ",5,-111.9400054,33.4255104,"501 S Mill Ave, Tempe, AZ 85281, USA"
"3254","Temple City, CA",1,-118.0578456,34.1072305,"9701 Las Tunas Dr, Temple City, CA 91780, USA"
"3255","TEMPLE TEXAS ",1,-97.342782,31.0982344,"18 N 3rd St, Temple, TX 76501, USA"
"3256","Temple, TX",1,-97.342782,31.0982344,"18 N 3rd St, Temple, TX 76501, USA"
"3257","Templeton, CA",1,-120.7060049,35.5496939,"419 Crocker St, Templeton, CA 93465, USA"
"3258","Tennessee",6,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3259","Tennessee ",2,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3260","Tennessee, US",1,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3261","Tennessee, US at O4 am",1,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3262","Tennessee, USA",21,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3263","tennessee.",1,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3264","Terrell, Texas USA",1,-96.2752569,32.7359626,"290 E Moore Ave, Terrell, TX 75160, USA"
"3265","Texarkana, TX",1,-94.0476882,33.425125,"48 central mall, Texarkana, TX 75501, USA"
"3266","texas",11,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3267","Texas",46,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3268","TeXaS",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3269","TEXAS",3,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3270","Texas ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3271","Texas A&M ‘20",1,-99.7595898,29.2177737,"1510 Garner Field Rd, Uvalde, TX 78801, USA"
"3272","Texas A&M University",1,-99.7595898,29.2177737,"1510 Garner Field Rd, Uvalde, TX 78801, USA"
"3273","Texas Medical Center, Houston",1,-95.397822,29.709689,"John P. Mc Govern Texas Medical Center Commons, 6550 Bertner Ave, Houston, TX 77030, USA"
"3274","Texas, USA",115,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3275","TEXAS<U+0001F4CD>",1,-97.7340567,30.2849185,"2139 San Jacinto Blvd, Austin, TX 78712, USA"
"3276","texASS",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3277","Thames Centre, Ontario",1,-81.0975397,43.0408402,"20252 Heritage Rd, Thorndale, ON N0M 2P0, Canada"
"3278","the 502",1,-85.5644432,38.3214072,"10401 Meeting St, Prospect, KY 40059, USA"
"3279","The Bay ",1,-96.6921863,40.8243597,"2005 Y St, Lincoln, NE 68503, USA"
"3280","The Beaches, Toronto",1,-79.296693,43.6673479,"9 Lee Ave, Toronto, ON M4E 2N9, Canada"
"3281","the bronx",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"3282","The Bronx",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"3283","the cut",1,-95.0950571,36.8747886,"343 S Commercial St, Welch, OK 74369, USA"
"3284","THE FOREST",1,-81.8622839,26.5011345,"Unnamed Road, Fort Myers, FL 33908, USA"
"3285","The Glade",2,-86.4162789,36.1117336,"9000 Stewarts Ferry Pike, Mt Juliet, TN 37122, USA"
"3286","The Great Plains",1,-97.894094,38.0823477,"2520 N Waldron St, Hutchinson, KS 67502, USA"
"3287","THE GREAT STATE OF GA",2,-82.9000751,32.1656221,"1003 GA-31, Helena, GA 31037, USA"
"3288","The Great State of Texas",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3289","The Gym",1,-96.293914,37.819771,"114 N Main St, Eureka, KS 67045, USA"
"3290","THE GYM",1,-95.6162378,37.0351601,"110 W 9th St, Coffeyville, KS 67337, USA"
"3291","The Hills",1,-94.587778,39.1939147,"525 NW 55th Terrace, Kansas City, MO 64118, USA"
"3292","The Islands",1,-73.963421,40.677064,"Janelle's Restaurant, 671 Washington Ave, Brooklyn, NY 11238, USA"
"3293","The Jungle",1,-122.0559565,37.9688647,"1975 Diamond Blvd, Concord, CA 94520, USA"
"3294","the middle of the desert",1,-111.9537987,33.6060063,"5858 E Sweetwater Ave, Scottsdale, AZ 85254, USA"
"3295","The Mile High City",1,-104.990251,39.7392358,"1437 Bannock St, Denver, CO 80202, USA"
"3296","the mitten",1,-85.6811017,42.9851272,"527 Leonard St NW, Grand Rapids, MI 49504, USA"
"3297","The mitten",1,-85.6811017,42.9851272,"527 Leonard St NW, Grand Rapids, MI 49504, USA"
"3298","the moon",2,-94.5812997,39.0981947,"1100 Walnut St #3000, Kansas City, MO 64106, USA"
"3299","The Moon",1,-93.293287,37.231346,"311 W Chase St, Springfield, MO 65803, USA"
"3300","THE MOON",1,-94.5812997,39.0981947,"1100 Walnut St #3000, Kansas City, MO 64106, USA"
"3301","The moon ",1,-94.5812997,39.0981947,"1100 Walnut St #3000, Kansas City, MO 64106, USA"
"3302","The Moon ",1,-93.293287,37.231346,"311 W Chase St, Springfield, MO 65803, USA"
"3303","The pit",1,-78.6447291,35.7758791,"328 W Davie St, Raleigh, NC 27601, USA"
"3304","The Republic of Texas",1,-98.4881123,29.4239986,"429 E Commerce St, San Antonio, TX 78205, USA"
"3305","The San Francisco Bay Area",1,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"3306","The Shadows",1,-122.0786739,37.4052758,"750 N Shoreline Blvd, Mountain View, CA 94043, USA"
"3307","The Shire",1,-87.9913505,43.0489646,"1339 N 63rd St, Wauwatosa, WI 53213, USA"
"3308","The Shire ",5,-87.9913505,43.0489646,"1339 N 63rd St, Wauwatosa, WI 53213, USA"
"3309","The Sunshine State",1,-81.5157535,27.6648274,"Avon Park, FL 33825, USA"
"3310","The Throne ",1,-122.6846145,45.5295929,"917 NW 13th Ave, Portland, OR 97209, USA"
"3312","The Top",1,-82.3252863,29.6525551,"30 N Main St, Gainesville, FL 32601, USA"
"3313","The Twin Cities",1,-93.2009998,44.9374831,"101-193 Mississippi River Blvd S, St Paul, MN 55105, USA"
"3314","The United States of America",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3315","The University of Alabama",1,-87.5391418,33.2140233,"Bryce Lawn Dr, Tuscaloosa, AL 35401, USA"
"3316","The USA",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3317","The Ville",1,-90.2408846,38.6606011,"4324 Cottage Ave, St. Louis, MO 63113, USA"
"3318","The Wall",1,-95.9359982,36.7566076,"119 SE Washington Blvd, Bartlesville, OK 74006, USA"
"3319","The Wood",1,-118.4220452,33.9974491,"12000 W Washington Blvd, Los Angeles, CA 90066, USA"
"3320","The Woodlands",1,-95.4612625,30.1658207,"1800 Lake Woodlands Dr, The Woodlands, TX 77380, USA"
"3321","The Woodlands, TX",4,-95.4612625,30.1658207,"1800 Lake Woodlands Dr, The Woodlands, TX 77380, USA"
"3324","These United States of America",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3327","Thibodaux, LA",1,-90.822871,29.7957633,"514 Jackson St, Thibodaux, LA 70301, USA"
"3328","Third Ward, Houston, TX",1,-95.3499071,29.7278316,"3600 Elgin St, Houston, TX 77204, USA"
"3329","This Must Be The Place",1,-72.6788358,41.28878,"901 Boston Post Rd, Guilford, CT 06437, USA"
"3330","Thorold, Ontario",1,-79.1989299,43.1236091,"20 Clairmont St, Thorold, ON L2V 1R1, Canada"
"3331","thunder bay",1,-89.2476823,48.3808951,"240 Syndicate Ave S, Thunder Bay, ON P7E 1C8, Canada"
"3332","tiffin",1,-83.1779746,41.1144992,"51 E Market St, Tiffin, OH 44883, USA"
"3333","Tiffin, Ohio",1,-83.1779746,41.1144992,"51 E Market St, Tiffin, OH 44883, USA"
"3334","Tigard, OR",1,-122.7872599,45.4186798,"SW Pacific Hwy & Gaarde/McDonald, Tigard, OR 97223, USA"
"3335","Tijuana, B.C",1,-117.0382471,32.5149469,"Canon Zacatecas 3, México, 22056 Tijuana, B.C., Mexico"
"3336","Tilton, NH",1,-71.589209,43.4426486,"275 E Main St, Tilton, NH 03276, USA"
"3337","Tinley Park, IL",1,-87.7932939,41.5731442,"17440 IL-43, Tinley Park, IL 60477, USA"
"3338","Tipp City, OH",1,-84.1721638,39.9583892,"Realty Group The Tipp, Tipp City, OH 45371, United States"
"3339","Tishomingo, OK",1,-96.6786131,34.2362054,"Tishomongo, Tishomingo, OK 73460, United States"
"3340","TN",4,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3341","TN - Ireland ",1,-86.6004457,36.3055345,"127 Maple Row Blvd, Hendersonville, TN 37075, USA"
"3342","Toledo, OH",8,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3343","Toledo, Ohio",1,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3344","Toluca/Metepec",1,-99.598551,19.2528864,"Paseo San Isidro 17, Santa Cruz, 52140 Santa Cruz-Barrio-, Méx., Mexico"
"3345","Toms River, NJ",4,-74.1979458,39.9537358,"207 Main St, Toms River, NJ 08753, USA"
"3346","Tonawanda, NY",1,-78.880315,43.0203347,"47 Niagara St, Tonawanda, NY 14150, USA"
"3347","Top Of The World ",1,-117.7608744,33.5575886,"3355 Alta Laguna Blvd, Laguna Beach, CA 92651, USA"
"3348","Topanga Beach, CA",1,-118.6021321,34.0919452,"topidanga, Topanga, CA 90290, United States"
"3349","Topeka, Kansas",3,-95.6751576,39.0473451,"900 S Kansas Ave, Topeka, KS 66612, USA"
"3350","Topeka, KS",3,-95.6751576,39.0473451,"900 S Kansas Ave, Topeka, KS 66612, USA"
"3351","Topsfield, MA",1,-70.9495053,42.6375941,"Evans Andrew, Topsfield, MA 01983, United States"
"3352","toronto",3,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3353","Toronto",38,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3354","Toronto ",4,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3355","Toronto / Montreal",1,-73.5887216,45.4638418,"1847 Av de l'Église, Montréal, QC H4E 1G9, Canada"
"3356","Toronto Beaches",1,-79.296693,43.6673479,"9 Lee Ave, Toronto, ON M4E 2N9, Canada"
"3357","Toronto, Canada",11,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3358","Toronto, CANADA",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3359","Toronto, Canada ",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3360","Toronto, ON",5,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3361","toronto, ontario",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3362","Toronto, Ontario",65,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3363","Toronto, Ontario Canada",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3364","Toronto, Ontario, CANADA",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3365","Toronto,Ontario,Canada",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3366","Toronto.",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3367","Torrance, CA",1,-118.3406288,33.8358492,"3221 Torrance Blvd, Torrance, CA 90503, USA"
"3368","Torreón, México",1,-103.4067861,25.5428443,"Av. Ocampo Ote. SN-C CERVECERIA CORONA, Nuevo Torreón, 27060 Torreón, Coah., Mexico"
"3369","Torreón, MX",1,-103.4067861,25.5428443,"Av. Ocampo Ote. SN-C CERVECERIA CORONA, Nuevo Torreón, 27060 Torreón, Coah., Mexico"
"3370","Towanda, PA",1,-76.4427188,41.767575,"215 Main St, Towanda, PA 18848, USA"
"3371","Trail, British Columbia",1,-117.71173,49.0965676,"801 Victoria St, Trail, BC V1R 3T3, Canada"
"3372","Traverse City, MI",4,-85.6206317,44.7630567,"1210 woodmere Ave, Traverse City, MI 49684, USA"
"3373","Traverse City, Michigan",1,-85.6206317,44.7630567,"1210 woodmere Ave, Traverse City, MI 49684, USA"
"3374","Trenton, MI",1,-83.1782587,42.1394858,"Sportybeds.com, Trenton, MI 48183, United States"
"3375","Trenton, NJ",1,-74.759717,40.2205824,"300 E State St, Trenton, NJ 08608, USA"
"3376","Triangle, NC",1,-78.8636402,35.8991678,"Post Office Box 14367, Research Triangle Park, NC 27709, United States"
"3377","Tromaville,New York City",1,-73.940858,40.760216,"36-40 11th St, Long Island City, NY 11106, USA"
"3378","tropical paradise",1,-73.9287603,40.6391079,"1367 Utica Ave, Brooklyn, NY 11203, USA"
"3379","Troy Pennsylvania",1,-76.7880114,41.7859079,"285 Guthrie Dr, Troy, PA 16947, USA"
"3380","Troy, AL",1,-85.969951,31.8087678,"221 E Academy St, Troy, AL 36081, USA"
"3381","Troy, MI",1,-83.1497751,42.6064095,"5977 Livernois Rd, Troy, MI 48098, USA"
"3382","Truckee, CA",1,-120.1832533,39.327962,"10027 Donner Pass Rd, Truckee, CA 96161, USA"
"3383","Tryon, NC",1,-82.2384479,35.2081694,"15 Chestnut St, Tryon, NC 28782, USA"
"3384","Tualatin, OR",1,-122.7819595,45.3779317,"SW Tualatin-Sherwood Rd & Teton, Tualatin, OR 97062, USA"
"3385","Tuckahoe, VA",1,-77.5563761,37.5901463,"8125 Sawmill Rd, Richmond, VA 23229, USA"
"3386","Tucker,GA",1,-84.2171424,33.8545479,"2373 Fellowship Rd, Tucker, GA 30084, USA"
"3387","Tucson, Arizona",3,-110.9747108,32.2226066,"255 W Alameda St, Tucson, AZ 85701, USA"
"3388","Tucson, AZ",18,-110.9747108,32.2226066,"255 W Alameda St, Tucson, AZ 85701, USA"
"3389","Tulare, CA",1,-119.3473379,36.2077288,"115 E Tulare Ave, Tulare, CA 93274, USA"
"3390","Tulgey Wood",1,-122.2690354,47.6697651,"5737 Coniston Rd NE, Seattle, WA 98105, USA"
"3391","Tulsa, OK",7,-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA"
"3392","Tulsa, Oklahoma",2,-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA"
"3393","Turks and Caicos Islands",3,-71.797928,21.694025,"TKCA 1ZZ, Turks and Caicos Islands"
"3394","Turlock, CA",3,-120.8465941,37.4946568,"111 N Golden State Blvd, Turlock, CA 95380, USA"
"3395","Tuscaloosa, Al",1,-87.5691735,33.2098407,"2436 University Blvd, Tuscaloosa, AL 35401, USA"
"3396","Tuscaloosa, AL",5,-87.5691735,33.2098407,"2436 University Blvd, Tuscaloosa, AL 35401, USA"
"3397","Tuskegee, AL",1,-85.7077266,32.430237,"William Willcox Hall A, Fannie Norton Smith St, Tuskegee, AL 36088, USA"
"3398","Tustin, CA",1,-117.8236391,33.7420005,"100 W Main St, Tustin, CA 92780, USA"
"3399","Tuttle,Oklahoma ",1,-97.8122658,35.2908947,"4960 Acam Drive tuttle ok 73089, Tuttle, OK 73089, United States"
"3400","Twin Cities",2,-93.2009998,44.9374831,"101-193 Mississippi River Blvd S, St Paul, MN 55105, USA"
